,yyyymm,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,d/p,d/y,e/p,d/e,ret (S&P 500 annualized log return including dividends)
141,193809,0.624248851,0.0008,0.0321,0.0565,0.0259,0.01189797,6.67E-05,0,0.0022,0.0109,0.017046706,-2.920224721,-2.905409635,-2.982745078,0.062520357,0.013867
142,193810,0.581954788,0.0005,0.0315,0.0536,0.0254,0.007934765,4.17E-05,-0.007092199,0.0087,0.008,0.00440443,-3.072237838,-2.999005599,-3.045281496,-0.026956342,0.0782
143,193811,0.589373915,0.0004,0.031,0.0523,0.0257,0.008535651,3.33E-05,0,-0.0022,0.0037,0.004644168,-3.123779908,-3.157760011,-3.000720341,-0.123059566,-0.032784
144,193812,0.572039388,0.0003,0.0308,0.0527,0.0252,0.0057222,2.50E-05,0,0.008,0.0122,0.00229094,-3.254318672,-3.217305966,-3.027261221,-0.227057451,0.041538
145,193901,0.614218141,0.0003,0.0301,0.0512,0.0249,-0.00360051,2.50E-05,0,0.0059,0.0022,0.007295496,-3.176429784,-3.24780464,-2.920077415,-0.256352369,-0.071314
146,193902,0.599456891,0.0003,0.03,0.0505,0.0245,0.000615858,2.50E-05,-0.007142857,0.008,0.0064,0.003291644,-3.201958706,-3.169955975,-2.917507814,-0.284450892,0.034357
147,193903,0.660649272,0.0003,0.0299,0.0489,0.0237,-0.001260177,2.50E-05,0,0.0125,0.0022,0.008538703,-3.050001903,-3.195528461,-2.738565745,-0.311436158,-0.138171
148,193904,0.678454588,0.0003,0.0302,0.0515,0.0229,-0.001883057,2.50E-05,-0.007194245,0.0118,0.0064,0.009203292,-3.038133277,-3.043612742,-2.709882923,-0.328250353,-0.007842
149,193905,0.630337241,0.0003,0.0297,0.0507,0.0217,-0.002353643,2.50E-05,0,0.0171,0.0049,0.003559091,-3.092191907,-3.031782779,-2.74761625,-0.344575657,0.06346
150,193906,0.666768736,0.0003,0.0292,0.0491,0.0221,-8.54E-05,2.50E-05,0,-0.0027,0.0035,0.003202343,-3.019964587,-3.085883371,-2.65952316,-0.360441427,-0.065748
151,193907,0.607985481,0.0004,0.0289,0.0484,0.0213,-0.001561233,3.33E-05,0,0.0113,-0.0007,0.004304609,-3.104420579,-3.001272454,-2.740978032,-0.363442548,0.110355
152,193908,0.648017261,0.0005,0.0293,0.0485,0.0231,-0.003004987,4.17E-05,0,-0.0201,-0.0392,0.007137243,-3.011963468,-3.086071441,-2.645638689,-0.36632478,-0.073025
153,193909,0.580047949,0.0014,0.0325,0.05,0.0278,-0.002108228,0.000116667,0.02173913,-0.0545,0.0151,0.015683907,-3.146305132,-2.993944963,-2.777207668,-0.369097464,0.177572
154,193910,0.573479062,0.0005,0.0315,0.0488,0.0247,-0.001851363,4.17E-05,-0.007092199,0.041,0.0237,0.001846745,-3.096513354,-3.111213812,-2.726139566,-0.370373788,-0.01764
155,193911,0.597844739,0.0005,0.03,0.0485,0.0236,-0.001697716,4.17E-05,0,0.0162,0.0079,0.001284238,-3.012261576,-3.062611802,-2.640698019,-0.371563556,-0.051142
156,193912,0.58070538,0.0004,0.0294,0.0492,0.0226,0.002552378,3.33E-05,0,0.0145,0.0078,0.001073002,-3.002964125,-2.979471753,-2.63028884,-0.372675285,0.023143
157,194001,0.599325673,0.0001,0.0288,0.0486,0.0229,0.007774214,8.33E-06,-0.007142857,-0.0017,0.0049,0.001478046,-2.961739052,-2.997602717,-2.561635353,-0.4001037,-0.0368
158,194002,0.594376962,0.0002,0.0286,0.0483,0.0228,0.004841951,1.67E-05,0.007194245,0.0027,0.0021,0.000489506,-2.963021703,-2.95640464,-2.536503717,-0.426517985,0.006917
159,194003,0.647959875,0.0002,0.0284,0.048,0.0215,0.005680611,1.67E-05,0,0.0177,0.0049,0.000709112,-2.967561397,-2.957717183,-2.515576273,-0.451985124,0.010518
160,194004,0.644074648,0.0002,0.0282,0.0474,0.022,0.005850277,1.67E-05,0,-0.0035,-0.0092,0.001192277,-2.952124467,-2.95703446,-2.49396809,-0.458156377,-0.006231
161,194005,0.82257787,0.0006,0.0293,0.0494,0.0246,0.006612382,5.00E-05,0,-0.0299,-0.0021,0.018668568,-2.667876183,-2.941708747,-2.203721364,-0.464154819,-0.239765
162,194006,0.783221367,0.001,0.0296,0.0511,0.0227,0.006371324,8.33E-05,0.007142857,0.0258,0.0121,0.009797017,-2.731366006,-2.657566296,-2.261362377,-0.470003629,0.078208
163,194007,0.757888061,0.0005,0.0288,0.048,0.0224,0.008111065,4.17E-05,-0.007092199,0.0052,0.0021,0.001323675,-2.751750788,-2.721161329,-2.279215975,-0.472534813,0.031914
164,194008,0.741775295,0.0004,0.0285,0.0476,0.0223,0.009088233,3.33E-05,0,0.0028,0.0007,0.003560843,-2.767551431,-2.741650702,-2.292531632,-0.475019799,0.026631
165,194009,0.720747889,0.0005,0.0282,0.0466,0.0215,0.009649058,4.17E-05,0,0.011,0.0092,0.002943837,-2.766975985,-2.757550845,-2.289537378,-0.477438608,0.010096
166,194010,0.710199837,0.0002,0.0279,0.0456,0.0214,0.009416682,1.67E-05,0,0.0031,0.0049,0.001465061,-2.805619248,-2.766975985,-2.337483033,-0.468136215,0.04018
167,194011,0.73521495,0.0002,0.0275,0.0448,0.0199,0.010159468,1.67E-05,0,0.0205,0.0063,0.005914211,-2.762274519,-2.805619248,-2.303528045,-0.458746475,-0.042997
168,194012,0.72904751,0.0002,0.0271,0.0445,0.0194,0.01259087,1.67E-05,0.007142857,0.0067,-0.0023,0.000507842,-2.759442993,-2.762274519,-2.310175262,-0.449267731,-0.00249
169,194101,0.770160316,0.0002,0.0275,0.0438,0.0213,0.010855335,1.67E-05,0,-0.0201,0.0006,0.001855112,-2.705075979,-2.754480699,-2.257604132,-0.447471847,-0.046847
170,194102,0.783799295,0.0004,0.0278,0.0442,0.0213,0.010771847,3.33E-05,0,0.002,0.0006,0.002751814,-2.685128924,-2.70013671,-2.239430468,-0.445698457,-0.01257
171,194103,0.804269883,0.0011,0.028,0.0438,0.0206,0.010062389,9.17E-05,0.007092199,0.0096,-0.0022,0.001364626,-2.684239552,-2.680215402,-2.240308163,-0.443931389,0.004173
172,194104,0.854249611,0.001,0.0282,0.0433,0.0196,0.010483825,8.33E-05,0.007042254,0.0129,0.0078,0.001767101,-2.611862075,-2.679350055,-2.163430443,-0.448431632,-0.063463
173,194105,0.849178353,0.0011,0.0281,0.0432,0.0195,0.009925715,9.17E-05,0.006993007,0.0027,0.0049,0.001574462,-2.611282164,-2.606994912,-2.158415302,-0.452866862,0.00214
174,194106,0.801526718,0.0012,0.0277,0.0431,0.0191,0.008969428,1.00E-04,0.020833333,0.0066,0.0063,0.001180909,-2.658535137,-2.606440025,-2.201293759,-0.457241378,0.052486
175,194107,0.766363848,0.0012,0.0274,0.0428,0.0191,0.009031169,1.00E-04,0,0.0022,0.0063,0.001212974,-2.707088681,-2.653716331,-2.224546317,-0.482542364,0.055619
176,194108,0.774542886,0.0013,0.0274,0.0427,0.019,0.010726256,0.000108333,0.013605442,0.0018,0.0034,0.00051318,-2.693591639,-2.702291549,-2.186598708,-0.506992931,-0.009736
177,194109,0.778268412,0.001,0.0275,0.043,0.0193,0.010284899,8.33E-05,0.013422819,-0.0012,0.0048,0.000975442,-2.679062664,-2.688818839,-2.148434413,-0.530628251,-0.011499
178,194110,0.837718554,0.0009,0.0273,0.0428,0.0182,0.01168792,7.50E-05,0.013245033,0.014,0.0034,0.001310096,-2.603216614,-2.674312535,-2.08577736,-0.517439254,-0.065955
179,194111,0.860805861,0.0028,0.0272,0.0428,0.0186,0.010364917,0.000233333,0.006535948,-0.0029,-0.0094,0.001285898,-2.555470142,-2.598487527,-2.051270665,-0.504199477,-0.042107
180,194112,0.889509733,0.0033,0.028,0.0438,0.0204,0.01034328,0.000275,0.006493506,-0.0177,0.0006,0.006680814,-2.504663248,-2.550764722,-2.013752934,-0.490910314,-0.046205
181,194201,0.902111324,0.0027,0.0283,0.0429,0.0247,0.008935099,0.000225,0.012903226,0.0069,0.0006,0.002204953,-2.527812255,-2.514097754,-2.062558755,-0.4652535,0.020639
182,194202,0.926064928,0.0025,0.0285,0.0429,0.0247,0.009349624,0.000208333,0.006369427,0.0011,-0.0008,0.001260825,-2.51204648,-2.537335184,-2.073637695,-0.438408785,-0.024642
183,194203,1.03486386,0.0025,0.0286,0.043,0.0244,0.010119596,0.000208333,0.012658228,0.0092,0.0063,0.003106114,-2.451754442,-2.521662417,-2.041470048,-0.410284395,-0.069676
184,194204,1.080230729,0.0032,0.0283,0.0426,0.0246,0.011004365,0.000266667,0.00625,-0.0029,0.0006,0.002440975,-2.421674465,-2.466353242,-2.016209356,-0.405465108,-0.040323
185,194205,1.021015067,0.0037,0.0285,0.0427,0.0243,0.010523967,0.000308333,0.01242236,0.0075,0.002,0.001592389,-2.498495494,-2.43648955,-2.098017927,-0.400477567,0.060119
186,194206,0.99670989,0.0037,0.0285,0.0433,0.0244,0.010196883,0.000308333,0,0.0003,0.0034,0.001200468,-2.531770959,-2.513533371,-2.136458222,-0.395312737,0.016976
187,194207,0.974271661,0.0038,0.0283,0.043,0.0244,0.008485124,0.000316667,0.006134969,0.0018,0.002,0.002088658,-2.58302399,-2.552179315,-2.181001397,-0.402022593,0.034314
188,194208,0.968682404,0.0038,0.0281,0.0428,0.0244,0.007151403,0.000316667,0.006097561,0.0038,0.0035,0.000627032,-2.610844013,-2.603859119,-2.201876098,-0.408967915,0.007531
189,194209,0.944001466,0.0038,0.028,0.0426,0.0244,0.006242341,0.000316667,0,0.0003,0.002,0.000472522,-2.65845326,-2.632120886,-2.242292863,-0.416160397,0.027671
190,194210,0.907488987,0.0038,0.028,0.0424,0.0244,0.004425579,0.000316667,0.012121212,0.0024,0.0006,0.001273596,-2.73713141,-2.674713781,-2.273294296,-0.463837114,0.066333
191,194211,0.899563319,0.0038,0.0279,0.0425,0.0247,0.005095712,0.000316667,0.005988024,-0.0035,0.0006,0.000992057,-2.739764177,-2.753660712,-2.228938553,-0.510825624,-0.016937
192,194212,0.862646566,0.0038,0.0281,0.0428,0.0246,0.001811779,0.000316667,0.005952381,0.0049,0.0049,0.000791391,-2.806949208,-2.756571295,-2.249757664,-0.557191544,0.050449
193,194301,0.821306116,0.0038,0.0279,0.0416,0.0245,0.002087757,0.000316667,0,0.0033,0.0049,0.000744868,-2.876146767,-2.806949208,-2.306096504,-0.570050263,0.071062
194,194302,0.7940791,0.0038,0.0277,0.0408,0.0246,0.002570135,0.000316667,0,-0.0005,0.0006,0.000819597,-2.925528015,-2.876146767,-2.342772819,-0.582755196,0.052676
195,194303,0.783480999,0.0038,0.0276,0.0401,0.0247,0.001891877,0.000316667,0.017751479,0.0009,0.002,0.001368776,-2.976912214,-2.925528015,-2.381620824,-0.595291391,0.055182
196,194304,0.78978447,0.0038,0.0276,0.0396,0.0246,0.001251228,0.000316667,0.011627907,0.0048,0.0049,0.002492194,-2.977775399,-2.976912214,-2.373181616,-0.604593783,0.002332
197,194305,0.757897719,0.0038,0.0274,0.0391,0.0244,0.000946768,0.000316667,0.005747126,0.005,0.0048,0.00108955,-3.0216643,-2.977775399,-2.407853861,-0.613810438,0.045651
198,194306,0.746268657,0.0038,0.0272,0.0388,0.0244,0.001201286,0.000316667,0,0.0018,0.0048,0.001069158,-3.041288805,-3.0216643,-2.418345883,-0.622942922,0.017142
199,194307,0.779599271,0.0038,0.0269,0.0381,0.0245,0.017825065,0.000316667,-0.005714286,-0.0001,0.0019,0.002433361,-2.979877464,-3.035655549,-2.368649892,-0.611227571,-0.054238
200,194308,0.783194261,0.0038,0.0269,0.0381,0.0245,0.013955739,0.000316667,-0.005747126,0.0021,0.0019,0.001706636,-2.984495642,-2.974274088,-2.384981557,-0.599514084,0.010751
201,194309,0.763631173,0.0038,0.0269,0.0383,0.0246,0.013695037,0.000316667,0.005780347,0.0011,0.0005,0.00060804,-3.002376816,-2.978925155,-2.414590151,-0.587786665,0.023331
202,194310,0.773736351,0.0038,0.027,0.0382,0.0247,0.016870189,0.000316667,0,0.0005,-0.0009,0.000764157,-2.983503658,-2.996837188,-2.445431065,-0.538072593,-0.0125
203,194311,0.825808443,0.0038,0.0271,0.0383,0.0248,0.019081172,0.000316667,0,0,-0.0023,0.0020016,-2.899487042,-2.9779929,-2.413134486,-0.486352556,-0.077966
204,194312,0.787401575,0.0038,0.0274,0.0382,0.0248,0.014423725,0.000316667,0,0.0018,0.0049,0.000988594,-2.951317768,-2.894008126,-2.51889685,-0.432420918,0.065211
205,194401,0.77874818,0.0038,0.0272,0.0376,0.0248,0.019254846,0.000316667,0,0.0021,0.002,0.000639835,-2.961175128,-2.945868707,-2.537755317,-0.423419811,0.01731
206,194402,0.785033015,0.0038,0.0274,0.0372,0.0247,0.019495116,0.000316667,0,0.0032,0.0034,0.000642637,-2.953219121,-2.955753977,-2.538786241,-0.41443288,0.000238
207,194403,0.813886488,0.0038,0.0274,0.037,0.0247,0.019147245,0.000316667,0,0.0021,0.0048,0.000636408,-2.96460773,-2.947828813,-2.559142622,-0.405465108,0.017309
208,194404,0.829601351,0.0038,0.0274,0.0368,0.0248,0.020079096,0.000316667,0.005747126,0.0013,0.0034,0.000764163,-2.946688601,-2.959246322,-2.55017521,-0.396513391,-0.013433
209,194405,0.794431946,0.0038,0.0273,0.0363,0.0247,0.018398919,0.000316667,0,0.0028,0.0005,0.000411906,-2.980996043,-2.941354189,-2.593421393,-0.38757465,0.040864
210,194406,0.761558161,0.0038,0.0273,0.0359,0.0248,0.018202782,0.000316667,0.005714286,0.0008,0.002,0.000717589,-3.025445171,-2.975691523,-2.64679132,-0.378653851,0.049768
211,194407,0.773389912,0.0038,0.0272,0.0357,0.0247,0.004324175,0.000316667,0.005681818,0.0036,0.0034,0.000939674,-2.999148014,-3.02016864,-2.633043818,-0.366104196,-0.020629
212,194408,0.76875978,0.0038,0.0271,0.0355,0.0247,0.008070516,0.000316667,0,0.0027,0.0034,0.000559988,-3.002514975,-2.993897608,-2.648986492,-0.353528482,0.008208
213,194409,0.772332718,0.0038,0.0272,0.0356,0.0247,0.008963661,0.000316667,0,0.0014,0.0019,0.001115515,-2.994168552,-2.997293554,-2.653241965,-0.340926587,-0.003118
214,194410,0.771173139,0.0038,0.0272,0.0355,0.0247,0.006512004,0.000316667,0,0.0012,0.0019,0.000675218,-2.994168552,-2.994168552,-2.642192128,-0.351976423,0.001045
215,194411,0.766985678,0.0038,0.0272,0.0353,0.0247,0.005785064,0.000316667,0,0.0024,0.0048,0.000424297,-2.998073281,-2.994168552,-2.635167788,-0.362905494,0.005832
216,194412,0.743763575,0.0038,0.027,0.0349,0.0246,0.019063429,0.000316667,0.005649718,0.0042,0.0149,0.000872273,-3.032546247,-2.998073281,-2.658829837,-0.37371641,0.041034
217,194501,0.735341967,0.0038,0.0269,0.0346,0.024,0.01645485,0.000316667,0,0.0127,0.0076,0.000924463,-3.041557794,-3.027351948,-2.662340394,-0.3792174,0.010784
218,194502,0.704488778,0.0038,0.0265,0.0341,0.0236,0.014837101,0.000316667,0,0.0077,0.0046,0.000654852,-3.096183337,-3.036388791,-2.711552832,-0.384630506,0.063578
219,194503,0.767882643,0.0038,0.0262,0.0338,0.0236,0.015963535,0.000316667,0,0.0021,0.0018,0.001887442,-3.043789569,-3.091042453,-2.653828647,-0.389960922,-0.04499
220,194504,0.715062863,0.0038,0.0261,0.0336,0.0228,0.015087223,0.000316667,0,0.016,0.0018,0.001398278,-3.128109154,-3.043789569,-2.724355253,-0.403753901,0.089465
221,194505,0.702911468,0.0038,0.0262,0.0332,0.0226,0.019774657,0.000316667,0.005617978,0.0056,-0.0011,0.00092096,-3.139499562,-3.128109154,-2.722139328,-0.417360234,0.011624
222,194506,0.718843046,0.0038,0.0261,0.0329,0.0217,0.019467585,0.000316667,0.011173184,0.0169,0.0032,0.000866165,-3.136162889,-3.139499562,-2.705379973,-0.430782916,0.000134
223,194507,0.726301572,0.0038,0.026,0.0326,0.0224,0.020438514,0.000316667,0,-0.0086,-0.0011,0.001814111,-3.110791022,-3.131048298,-2.688461263,-0.422329759,-0.022479
224,194508,0.678753801,0.0038,0.0261,0.0326,0.0223,0.018946001,0.000316667,0,0.0026,0.0004,0.002096647,-3.162063215,-3.105700935,-2.748174301,-0.413888915,0.054027
225,194509,0.656820832,0.0038,0.0262,0.0324,0.0221,0.017607638,0.000316667,0,0.0054,0.0032,0.001438555,-3.198054497,-3.157000421,-2.792589389,-0.405465108,0.043999
226,194510,0.63397642,0.0038,0.0262,0.032,0.0216,0.018582034,0.000316667,0,0.0104,0.0032,0.000981184,-3.22792566,-3.198054497,-2.832612924,-0.395312737,0.029862
227,194511,0.617883631,0.0038,0.0262,0.0315,0.021,0.01893517,0.000316667,0,0.0125,0.0032,0.001448272,-3.259843263,-3.22792566,-2.874787027,-0.385056236,0.035612
228,194512,0.613239334,0.0038,0.0261,0.031,0.0199,0.025526109,0.000316667,0.005524862,0.0194,0.0133,0.001538317,-3.269684153,-3.259843263,-2.894990704,-0.374693449,0.008805
229,194601,0.578003616,0.0038,0.0254,0.0301,0.0199,0.027970059,0.000316667,0,0.0025,0.0128,0.002645168,-3.327011983,-3.259633317,-2.983422779,-0.343589204,0.068515
230,194602,0.622336788,0.0038,0.0248,0.0295,0.0198,0.031091458,0.000316667,-0.005494505,0.0032,0.0034,0.005942413,-3.245065036,-3.317062648,-2.932931372,-0.312133663,-0.069785
231,194603,0.614852676,0.0038,0.0247,0.0294,0.0198,0.031188245,0.000316667,0.011049724,0.001,0.0034,0.001496573,-3.280468836,-3.235212244,-3.000166871,-0.280301965,0.046147
232,194604,0.593412971,0.0038,0.0246,0.0296,0.0207,0.03130662,0.000316667,0.005464481,-0.0135,-0.0043,0.001077734,-3.317389424,-3.280468836,-3.059560315,-0.257829109,0.034707
233,194605,0.578010175,0.0038,0.0251,0.0302,0.0209,0.031999883,0.000316667,0.005434783,-0.0012,0.0019,0.001272495,-3.33953055,-3.317389424,-3.104690959,-0.234839591,0.023202
234,194606,0.596731835,0.0038,0.0249,0.0303,0.0206,0.033592164,0.000316667,0.010810811,0.007,0.0019,0.001481741,-3.299642252,-3.33953055,-3.088333159,-0.211309094,-0.037521
235,194607,0.608751736,0.0038,0.0248,0.0303,0.0209,0.039175054,0.000316667,0.058823529,-0.004,-0.0012,0.001703886,-3.268920046,-3.294752755,-3.042853064,-0.226066983,-0.028429
236,194608,0.648554363,0.0038,0.0251,0.0303,0.0217,0.043268005,0.000316667,0.02020202,-0.0111,-0.0088,0.001980114,-3.188316037,-3.264052883,-2.947848569,-0.240467468,-0.073365
237,194609,0.711634381,0.0038,0.0258,0.031,0.0219,0.049112221,0.000316667,0.00990099,-0.0009,-0.0026,0.016025015,-3.076443654,-3.183473898,-2.821913789,-0.254529865,-0.106619
238,194610,0.725391664,0.0038,0.026,0.0315,0.0216,0.048597114,0.000316667,0.019607843,0.0074,0.002,0.006116095,-3.058773982,-3.066827717,-2.752134122,-0.30663986,-0.006817
239,194611,0.722699965,0.0038,0.0259,0.0317,0.022,0.048071449,0.000316667,0.024038462,-0.0054,-0.0025,0.003914349,-3.037729407,-3.049251053,-2.682480124,-0.355249283,-0.011741
240,194612,0.692437923,0.0038,0.0261,0.0317,0.0212,0.036076119,0.000316667,0.009389671,0.0145,0.0113,0.002715508,-3.070343137,-3.028294901,-2.66958392,-0.400759217,0.041973
241,194701,0.680004434,0.0038,0.0257,0.0313,0.0214,0.031538729,0.000316667,0,-0.0006,0.0005,0.002111721,-3.088916617,-3.065659755,-2.628892058,-0.46002456,0.020953
242,194702,0.685858021,0.0038,0.0255,0.0312,0.0214,0.030103113,0.000316667,0,0.0021,0.0005,0.001364143,-3.069457648,-3.084253672,-2.55399211,-0.515465538,-0.015166
243,194703,0.741534989,0.0038,0.0255,0.0315,0.0213,0.031019853,0.000316667,0.018604651,0.002,0.0067,0.002411283,-3.04782386,-3.064817733,-2.480302893,-0.567520967,-0.017731
244,194704,0.770042194,0.0038,0.0253,0.0316,0.0217,0.03134656,0.000316667,0,-0.0037,0.002,0.002307361,-2.989806109,-3.029475176,-2.396978683,-0.592827426,-0.040772
245,194705,0.776366322,0.0038,0.0253,0.0317,0.0216,0.025894497,0.000316667,0,0.0033,0.002,0.002545085,-2.962830391,-2.971786703,-2.346200779,-0.616629612,-0.01047
246,194706,0.741116751,0.0038,0.0255,0.0321,0.0216,0.026472019,0.000316667,0.00456621,0.001,0.0004,0.001958779,-2.996389952,-2.94513126,-2.357309993,-0.639079959,0.050908
247,194707,0.717327219,0.0066,0.0255,0.0318,0.0214,0.020640366,0.00055,0.009090909,0.0063,0.002,0.001977448,-3.018839849,-2.98331787,-2.367685532,-0.651154317,0.038369
248,194708,0.734693878,0.0075,0.0256,0.0317,0.021,0.023177073,0.000625,0.013513514,0.0081,-0.0071,0.0008244,-2.977620524,-3.005936444,-2.314846644,-0.66277388,-0.029148
249,194709,0.740323399,0.008,0.0261,0.0323,0.0213,0.024058505,0.000666667,0.022222222,-0.0044,-0.0131,0.001385497,-2.95107911,-2.964881498,-2.277101845,-0.673977264,-0.01369
250,194710,0.722732523,0.0085,0.027,0.0335,0.0217,0.023019006,0.000708333,0,-0.0037,-0.0099,0.000869538,-2.951158002,-2.930201112,-2.285238047,-0.665919955,0.019353
251,194711,0.731992647,0.0092,0.0277,0.0344,0.0229,0.025908969,0.000766667,0.004347826,-0.0174,-0.0098,0.000475961,-2.901777855,-2.930708209,-2.243649296,-0.658128559,-0.029555
252,194712,0.725325679,0.0095,0.0286,0.0352,0.0243,0.025921859,0.000791667,0.012987013,-0.0192,0.0024,0.001107305,-2.902206216,-2.881736699,-2.251618649,-0.650587566,0.025273
253,194801,0.751888304,0.0097,0.0286,0.0352,0.0243,0.027765453,0.000808333,0.012820513,0.002,0.0024,0.001048864,-2.857560371,-2.89824621,-2.190442319,-0.667118052,-0.038905
254,194802,0.787769784,0.01,0.0285,0.0353,0.0241,0.029134757,0.000833333,-0.008438819,0.0046,0.0039,0.001755638,-2.805505144,-2.853614804,-2.122247646,-0.683257497,-0.047782
255,194803,0.841422122,0.01,0.0283,0.0353,0.0241,0.027187567,0.000833333,-0.004255319,0.0034,0.0115,0.002082021,-2.875888292,-2.801576259,-2.176875992,-0.6990123,0.077022
256,194804,0.82599302,0.01,0.0278,0.0347,0.0239,0.027453793,0.000833333,0.017094017,0.0045,0.0038,0.000551969,-2.902067798,-2.875888292,-2.174235059,-0.727832739,0.028537
257,194805,0.781692356,0.01,0.0276,0.0338,0.0231,0.025577769,0.000833333,0.004201681,0.0141,0.0008,0.001452758,-2.977328667,-2.902067798,-2.221482892,-0.755845775,0.077523
258,194806,0.786973504,0.01,0.0276,0.0334,0.0238,0.023893495,0.000833333,0.008368201,-0.0084,-0.0083,0.000907057,-2.980319995,-2.977328667,-2.197224577,-0.783095417,0.003687
259,194807,0.822257762,0.01,0.0281,0.0337,0.0241,0.022179156,0.000833333,0.012448133,-0.0021,-0.0052,0.002766991,-2.917875501,-2.972507066,-2.105649497,-0.812226004,-0.053144
260,194808,0.82053822,0.0106,0.0284,0.0344,0.0242,0.019225923,0.000883333,0.004098361,0.0001,0.0055,0.001185139,-2.917666761,-2.910124299,-2.077564782,-0.84010198,0.008123
261,194809,0.836231071,0.0109,0.0284,0.0345,0.0242,0.01912756,0.000908333,0,0.0014,0.0024,0.002395502,-2.879456722,-2.90997403,-2.012646047,-0.866810675,-0.031159
262,194810,0.791905672,0.0112,0.0284,0.035,0.0243,0.018133382,0.000933333,-0.004081633,0.0007,0.0024,0.000827563,-2.922315506,-2.856728471,-2.043420995,-0.878894511,0.067023
263,194811,0.870911215,0.0114,0.0284,0.0353,0.0239,0.017790595,0.00095,-0.008196721,0.0076,0.0085,0.006158903,-2.785553762,-2.900092369,-1.895237013,-0.890316749,-0.109939
264,194812,0.840947547,0.0116,0.0279,0.0353,0.0237,0.01501378,0.000966667,-0.004132231,0.0056,0.0131,0.000967405,-2.793866121,-2.763813776,-1.89274361,-0.90112251,0.029719
265,194901,0.832402858,0.0117,0.0271,0.0346,0.0233,0.013297222,0.000975,-0.004149378,0.0082,0.0038,0.001312986,-2.777418237,-2.776103312,-1.881043167,-0.89637507,0.001377
266,194902,0.861550907,0.0117,0.0271,0.0345,0.0231,0.017217818,0.000975,-0.008333333,0.0049,0.0038,0.001409679,-2.719746587,-2.759966485,-1.827975126,-0.891771461,-0.041472
