caldt,vwretd
1992/01/21,-0.009159
1992/01/22,0.013520
1992/01/23,-0.007381
1992/01/24,0.001377
1992/01/27,-0.001167
1992/01/28,0.000036
1992/01/29,-0.011455
1992/01/30,0.004146
1992/01/31,-0.007007
1992/02/03,0.002169
1992/02/04,0.010482
1992/02/05,0.000480
1992/02/06,0.000041
1992/02/07,-0.006398
1992/02/10,0.006731
1992/02/11,0.000302
1992/02/12,0.008436
1992/02/13,-0.008502
1992/02/14,-0.002066
1992/02/18,-0.012369
1992/02/19,0.002684
1992/02/20,0.013565
1992/02/21,-0.006010
1992/02/24,0.001999
1992/02/25,-0.003914
1992/02/26,0.011608
1992/02/27,-0.003174
1992/02/28,-0.002906
1992/03/02,-0.000005
1992/03/03,0.001109
1992/03/04,-0.008344
1992/03/05,-0.006760
1992/03/06,-0.004936
1992/03/09,0.002093
1992/03/10,0.004441
1992/03/11,-0.007205
1992/03/12,-0.000177
1992/03/13,0.004648
1992/03/16,0.001296
1992/03/17,0.007907
1992/03/18,-0.000876
1992/03/19,0.001836
1992/03/20,0.002873
1992/03/23,-0.002835
1992/03/24,-0.002378
1992/03/25,-0.002517
1992/03/26,0.000171
1992/03/27,-0.010277
1992/03/30,-0.001095
1992/03/31,0.001575
1992/04/01,0.001576
1992/04/02,-0.009796
1992/04/03,0.002716
1992/04/06,0.010243
1992/04/07,-0.018557
1992/04/08,-0.008566
1992/04/09,0.015647
1992/04/10,0.008910
1992/04/13,0.004670
1992/04/14,0.015607
1992/04/15,0.009281
1992/04/16,-0.000777
1992/04/20,-0.013378
1992/04/21,0.000102
1992/04/22,-0.001044
1992/04/23,0.004114
1992/04/24,-0.005874
1992/04/27,-0.001339
1992/04/28,0.001723
1992/04/29,0.006598
1992/04/30,0.007267
1992/05/01,-0.005631
1992/05/04,0.011087
1992/05/05,0.000450
1992/05/06,-0.000287
1992/05/07,-0.001257
1992/05/08,0.000494
1992/05/11,0.006010
1992/05/12,-0.005105
1992/05/13,0.000446
1992/05/14,-0.007890
1992/05/15,-0.006932
1992/05/18,0.006536
1992/05/19,0.008798
1992/05/20,-0.001892
1992/05/21,-0.006993
1992/05/22,0.003655
1992/05/26,-0.006579
1992/05/27,0.001996
1992/05/28,0.011281
1992/05/29,-0.002993
1992/06/01,0.004697
1992/06/02,-0.008470
1992/06/03,0.002279
1992/06/04,-0.003292
1992/06/05,0.000465
1992/06/08,-0.000307
1992/06/09,-0.007308
1992/06/10,-0.007093
1992/06/11,0.004506
1992/06/12,0.001851
1992/06/15,0.001122
1992/06/16,-0.004728
1992/06/17,-0.015068
1992/06/18,-0.002799
1992/06/19,0.006513
1992/06/22,-0.000384
1992/06/23,0.001951
1992/06/24,-0.000697
1992/06/25,-0.001369
1992/06/26,0.001132
1992/06/29,0.013240
1992/06/30,-0.001027
1992/07/01,0.010927
1992/07/02,-0.002674
1992/07/06,0.005524
1992/07/07,-0.011397
1992/07/08,0.002917
1992/07/09,0.009636
1992/07/10,0.000926
1992/07/13,0.000944
1992/07/14,0.006354
1992/07/15,-0.001325
1992/07/16,0.001124
1992/07/17,-0.004633
1992/07/20,-0.004279
1992/07/21,0.000421
1992/07/22,-0.007108
1992/07/23,0.002821
1992/07/24,-0.000861
1992/07/27,0.000442
1992/07/28,0.014327
1992/07/29,0.011284
1992/07/30,0.004040
1992/07/31,0.000885
1992/08/03,0.002380
1992/08/04,-0.001330
1992/08/05,-0.005070
1992/08/06,-0.003519
1992/08/07,-0.003309
1992/08/10,0.001503
1992/08/11,-0.001248
1992/08/12,-0.003693
1992/08/13,0.000869
1992/08/14,0.005422
1992/08/17,0.002251
1992/08/18,0.001627
1992/08/19,-0.007263
1992/08/20,-0.000084
1992/08/21,-0.007926
1992/08/24,-0.010367
1992/08/25,0.002366
1992/08/26,0.004762
1992/08/27,0.000292
1992/08/28,0.002958
1992/08/31,-0.001406
1992/09/01,0.004953
1992/09/02,0.004991
1992/09/03,0.000172
1992/09/04,-0.002197
1992/09/08,-0.006172
1992/09/09,0.004794
1992/09/10,0.008865
1992/09/11,-0.001150
1992/09/14,0.014228
1992/09/15,-0.012533
1992/09/16,-0.000097
1992/09/17,0.000251
1992/09/18,0.006834
1992/09/21,-0.001455
1992/09/22,-0.011713
1992/09/23,0.000379
1992/09/24,0.003106
1992/09/25,-0.009941
1992/09/28,0.005311
1992/09/29,0.000453
1992/09/30,0.002636
1992/10/01,-0.003987
1992/10/02,-0.013803
1992/10/05,-0.006608
1992/10/06,-0.000459
1992/10/07,-0.007285
1992/10/08,0.008768
1992/10/09,-0.012078
1992/10/12,0.011398
1992/10/13,0.004699
1992/10/14,0.000228
1992/10/15,0.000682
1992/10/16,0.004957
1992/10/19,0.008720
1992/10/20,0.001037
1992/10/21,0.000634
1992/10/22,-0.001576
1992/10/23,-0.002272
1992/10/26,0.010240
1992/10/27,0.000901
1992/10/28,0.004268
1992/10/29,0.001589
1992/10/30,-0.004843
1992/11/02,0.009649
1992/11/03,-0.006220
1992/11/04,-0.006371
1992/11/05,0.003679
1992/11/06,-0.001428
1992/11/09,0.002402
1992/11/10,0.000275
1992/11/11,0.008259
1992/11/12,0.001585
1992/11/13,-0.001154
1992/11/16,-0.003576
1992/11/17,-0.003087
1992/11/18,0.008351
1992/11/19,0.001881
1992/11/20,0.007393
1992/11/23,-0.002968
1992/11/24,0.005514
1992/11/25,0.004124
1992/11/27,0.002263
1992/11/30,0.002997
1992/12/01,-0.000836
1992/12/02,-0.002067
1992/12/03,0.000218
1992/12/04,0.005193
1992/12/07,0.006910
1992/12/08,0.004030
1992/12/09,-0.002361
1992/12/10,-0.002648
1992/12/11,-0.001888
1992/12/14,-0.001646
1992/12/15,-0.000910
1992/12/16,-0.002893
1992/12/17,0.009416
1992/12/18,0.013344
1992/12/21,-0.000799
1992/12/22,-0.000829
1992/12/23,-0.002515
1992/12/24,0.001936
1992/12/28,-0.001307
1992/12/29,-0.002233
1992/12/30,0.001569
1992/12/31,-0.006152
1993/01/04,-0.001259
1993/01/05,-0.002165
1993/01/06,0.000411
1993/01/07,-0.008769
1993/01/08,-0.003656
1993/01/11,0.004042
1993/01/12,0.000594
1993/01/13,0.004617
1993/01/14,0.006616
1993/01/15,0.002827
1993/01/18,-0.000351
1993/01/19,-0.003851
1993/01/20,-0.003997
1993/01/21,0.004800
1993/01/22,0.002012
1993/01/25,0.007901
1993/01/26,0.000482
1993/01/27,-0.003940
1993/01/28,0.000890
1993/01/29,0.000223
1993/02/01,0.009037
1993/02/02,0.000469
1993/02/03,0.010314
1993/02/04,0.005807
1993/02/05,-0.001531
1993/02/08,-0.001674
1993/02/09,-0.005685
1993/02/10,0.002287
1993/02/11,0.003327
1993/02/12,-0.006417
1993/02/16,-0.024348
1993/02/17,-0.001377
1993/02/18,-0.002996
1993/02/19,0.005249
1993/02/22,0.002678
1993/02/23,-0.000694
1993/02/24,0.013815
1993/02/25,0.003275
1993/02/26,0.002489
1993/03/01,-0.002822
1993/03/02,0.013441
1993/03/03,0.003616
1993/03/04,-0.004200
1993/03/05,-0.002401
1993/03/08,0.018986
1993/03/09,-0.000564
1993/03/10,0.004472
1993/03/11,-0.005635
1993/03/12,-0.008396
1993/03/15,0.003363
1993/03/16,0.000017
1993/03/17,-0.007100
1993/03/18,0.008466
1993/03/19,-0.004393
1993/03/22,-0.002615
1993/03/23,-0.000289
1993/03/24,-0.001335
1993/03/25,0.006721
1993/03/26,-0.006339
1993/03/29,0.006283
1993/03/30,0.003260
1993/03/31,-0.001087
1993/04/01,-0.003426
1993/04/02,-0.019353
1993/04/05,0.002399
1993/04/06,-0.002434
1993/04/07,0.003254
1993/04/08,-0.001921
1993/04/12,0.014927
1993/04/13,0.001669
1993/04/14,-0.001062
1993/04/15,-0.000315
1993/04/16,0.001182
1993/04/19,-0.003413
1993/04/20,-0.004999
1993/04/21,-0.003118
1993/04/22,-0.009408
1993/04/23,-0.005611
1993/04/26,-0.008069
1993/04/27,0.010420
1993/04/28,0.000173
1993/04/29,0.002182
1993/04/30,0.002590
1993/05/03,0.005741
1993/05/04,0.004094
1993/05/05,0.001539
1993/05/06,-0.003191
1993/05/07,-0.001665
1993/05/10,0.001498
1993/05/11,0.003738
1993/05/12,0.000691
1993/05/13,-0.012428
1993/05/14,0.001004
1993/05/17,0.002011
1993/05/18,0.000261
1993/05/19,0.016480
1993/05/20,0.006570
1993/05/21,-0.010044
1993/05/24,0.004590
1993/05/25,0.002429
1993/05/26,0.010110
1993/05/27,-0.002210
1993/05/28,-0.004833
1993/06/01,0.008475
1993/06/02,0.000284
1993/06/03,-0.002985
1993/06/04,-0.005174
1993/06/07,-0.005436
1993/06/08,-0.006758
1993/06/09,0.002847
1993/06/10,-0.000591
1993/06/11,0.004011
1993/06/14,0.001085
1993/06/15,-0.002917
1993/06/16,0.002143
1993/06/17,0.002733
1993/06/18,-0.010377
1993/06/21,0.005456
1993/06/22,-0.000637
1993/06/23,-0.005752
1993/06/24,0.007971
1993/06/25,0.002253
1993/06/28,0.009565
1993/06/29,-0.002813
1993/06/30,0.000372
1993/07/01,-0.003702
1993/07/02,-0.006356
1993/07/06,-0.009953
1993/07/07,0.003230
1993/07/08,0.012654
1993/07/09,-0.000501
1993/07/12,0.001640
1993/07/13,-0.001721
1993/07/14,0.004230
1993/07/15,-0.001877
1993/07/16,-0.007815
1993/07/19,0.000798
1993/07/20,0.002875
1993/07/21,-0.000279
1993/07/22,-0.006016
1993/07/23,0.005549
1993/07/26,0.004746
1993/07/27,-0.001914
1993/07/28,-0.002077
1993/07/29,0.006753
1993/07/30,-0.004926
1993/08/02,0.004561
1993/08/03,-0.001367
1993/08/04,-0.001476
1993/08/05,-0.000716
1993/08/06,0.001278
1993/08/09,0.005130
1993/08/10,-0.002358
1993/08/11,0.002190
1993/08/12,-0.003350
1993/08/13,0.002301
1993/08/16,0.005220
1993/08/17,0.002051
1993/08/18,0.006202
1993/08/19,0.001094
1993/08/20,-0.000819
1993/08/23,-0.002038
1993/08/24,0.010372
1993/08/25,0.000829
1993/08/26,0.001879
1993/08/27,-0.001094
1993/08/30,0.003007
1993/08/31,0.004065
1993/09/01,-0.000947
1993/09/02,-0.003890
1993/09/03,0.000316
1993/09/07,-0.006257
1993/09/08,-0.003899
1993/09/09,0.002328
1993/09/10,0.008826
1993/09/13,0.001020
1993/09/14,-0.004423
1993/09/15,0.003999
1993/09/16,-0.004499
1993/09/17,-0.001456
1993/09/20,-0.007464
1993/09/21,-0.004933
1993/09/22,0.007089
1993/09/23,0.003666
1993/09/24,0.000025
1993/09/27,0.008826
1993/09/28,-0.000438
1993/09/29,-0.002988
1993/09/30,-0.002274
1993/10/01,0.004902
1993/10/04,0.000127
1993/10/05,0.000175
1993/10/06,-0.001313
1993/10/07,-0.003199
1993/10/08,0.002429
1993/10/11,0.001141
1993/10/12,0.000640
1993/10/13,0.000717
1993/10/14,0.011210
1993/10/15,0.005692
1993/10/18,-0.001878
1993/10/19,-0.004923
1993/10/20,-0.000005
1993/10/21,-0.001438
1993/10/22,-0.004354
1993/10/25,0.002173
1993/10/26,-0.000071
1993/10/27,0.001146
1993/10/28,0.006272
1993/10/29,0.000316
1993/11/01,0.002746
1993/11/02,-0.000933
1993/11/03,-0.011562
1993/11/04,-0.011618
1993/11/05,0.004912
1993/11/08,0.001478
1993/11/09,0.000696
1993/11/10,0.007436
1993/11/11,-0.001710
1993/11/12,0.005598
1993/11/15,-0.003164
1993/11/16,0.006875
1993/11/17,-0.004085
1993/11/18,-0.002684
1993/11/19,-0.001999
1993/11/22,-0.007622
1993/11/23,0.004238
1993/11/24,0.003324
1993/11/26,0.001893
1993/11/29,-0.002146
1993/11/30,-0.000333
1993/12/01,0.000068
1993/12/02,0.002635
1993/12/03,0.003847
1993/12/06,0.003546
1993/12/07,0.000466
1993/12/08,-0.000720
1993/12/09,-0.004168
1993/12/10,-0.000491
1993/12/13,0.003915
1993/12/14,-0.005504
1993/12/15,-0.002241
1993/12/16,0.002959
1993/12/17,0.006566
1993/12/20,-0.001118
1993/12/21,-0.000985
1993/12/22,0.004235
1993/12/23,0.000178
1993/12/27,0.007134
1993/12/28,0.001011
1993/12/29,-0.000713
1993/12/30,-0.003788
1993/12/31,-0.004583
1994/01/03,-0.002342
1994/01/04,0.003458
1994/01/05,0.001705
1994/01/06,-0.001099
1994/01/07,0.005697
1994/01/10,0.011518
1994/01/11,-0.001894
1994/01/12,-0.000221
1994/01/13,-0.003173
1994/01/14,0.005092
1994/01/17,-0.003219
1994/01/18,0.001818
1994/01/19,-0.000059
1994/01/20,0.001602
1994/01/21,-0.001370
1994/01/24,-0.004786
1994/01/25,-0.002043
1994/01/26,0.004686
1994/01/27,0.008402
1994/01/28,0.003398
1994/01/31,0.006129
1994/02/01,-0.003439
1994/02/02,0.004828
1994/02/03,-0.002659
1994/02/04,-0.022562
1994/02/07,0.004973
1994/02/08,-0.001191
1994/02/09,0.003638
1994/02/10,-0.008207
1994/02/11,0.002479
1994/02/14,0.000432
1994/02/15,0.005403
1994/02/16,0.000338
1994/02/17,-0.005039
1994/02/18,-0.005269
1994/02/22,0.008161
1994/02/23,-0.001568
1994/02/24,-0.013149
1994/02/25,0.003847
1994/02/28,0.002264
1994/03/01,-0.005835
1994/03/02,0.001013
1994/03/03,-0.003454
1994/03/04,0.003790
1994/03/07,0.004805
1994/03/08,-0.002402
1994/03/09,0.003209
1994/03/10,-0.006799
1994/03/11,0.005082
1994/03/14,0.002595
1994/03/15,-0.000453
1994/03/16,0.005171
1994/03/17,0.002846
1994/03/18,-0.000266
1994/03/21,-0.004513
1994/03/22,0.000795
1994/03/23,-0.000482
1994/03/24,-0.008946
1994/03/25,-0.007773
1994/03/28,-0.001071
1994/03/29,-0.017005
1994/03/30,-0.014832
1994/03/31,0.000559
1994/04/04,-0.015064
1994/04/05,0.021766
1994/04/06,-0.000782
1994/04/07,0.006284
1994/04/08,-0.008320
1994/04/11,0.005012
1994/04/12,-0.004070
1994/04/13,-0.003163
1994/04/14,0.000270
1994/04/15,-0.000675
1994/04/18,-0.008381
1994/04/19,0.000423
1994/04/20,-0.001216
1994/04/21,0.015140
1994/04/22,-0.002035
1994/04/25,0.011044
1994/04/26,-0.001141
1994/04/28,-0.006464
1994/04/29,0.004164
1994/05/02,0.005014
1994/05/03,0.000047
1994/05/04,-0.002400
1994/05/05,-0.000758
1994/05/06,-0.008022
1994/05/09,-0.011577
1994/05/10,0.008507
1994/05/11,-0.010294
1994/05/12,0.005079
1994/05/13,0.001172
1994/05/16,0.000877
1994/05/17,0.011433
1994/05/18,0.009808
1994/05/19,0.006079
1994/05/20,-0.002996
1994/05/23,-0.003454
1994/05/24,0.003854
1994/05/25,0.003655
1994/05/26,0.002576
1994/05/27,0.000520
1994/05/31,-0.001561
1994/06/01,0.002628
1994/06/02,0.000144
1994/06/03,0.005537
1994/06/06,-0.002380
1994/06/07,-0.001341
1994/06/08,-0.002801
1994/06/09,0.002016
1994/06/10,0.001557
1994/06/13,0.001073
1994/06/14,0.007184
1994/06/15,-0.003623
1994/06/16,0.002501
1994/06/17,-0.007117
1994/06/20,-0.007084
1994/06/21,-0.008139
1994/06/22,0.003527
1994/06/23,-0.008001
1994/06/24,-0.014433
1994/06/27,0.010349
1994/06/28,-0.002629
1994/06/29,0.003819
1994/06/30,-0.007632
1994/07/01,0.004650
1994/07/05,0.000545
1994/07/06,-0.000367
1994/07/07,0.005086
1994/07/08,0.002182
1994/07/11,-0.003570
1994/07/12,0.000281
1994/07/13,0.002156
1994/07/14,0.010368
1994/07/15,0.001357
1994/07/18,0.002547
1994/07/19,-0.002826
1994/07/20,-0.005059
1994/07/21,0.002143
1994/07/22,0.000850
1994/07/25,0.002717
1994/07/26,-0.001458
1994/07/27,-0.001981
1994/07/28,0.003493
1994/07/29,0.009183
1994/08/01,0.006083
1994/08/02,0.000784
1994/08/03,0.000780
1994/08/04,-0.006192
1994/08/05,-0.002890
1994/08/08,0.002103
1994/08/09,0.000698
1994/08/10,0.005247
1994/08/11,-0.002992
1994/08/12,0.006885
1994/08/15,-0.000873
1994/08/16,0.008082
1994/08/17,0.000205
1994/08/18,-0.004349
1994/08/19,0.001205
1994/08/22,-0.002735
1994/08/23,0.005328
1994/08/24,0.008977
1994/08/25,-0.001823
1994/08/26,0.012700
1994/08/29,0.001755
1994/08/30,0.003356
1994/08/31,-0.001492
1994/09/01,-0.004653
1994/09/02,-0.004016
1994/09/06,0.001241
1994/09/07,-0.001708
1994/09/08,0.004809
1994/09/09,-0.010225
1994/09/12,-0.004091
1994/09/13,0.002974
1994/09/14,0.002780
1994/09/15,0.012573
1994/09/16,-0.006714
1994/09/19,-0.000637
1994/09/20,-0.015815
1994/09/21,-0.004086
1994/09/22,-0.000658
1994/09/23,-0.003171
1994/09/26,0.002935
1994/09/27,0.002857
1994/09/28,0.005838
1994/09/29,-0.005006
1994/09/30,0.000814
1994/10/03,-0.001915
1994/10/04,-0.015331
1994/10/05,-0.002147
1994/10/06,-0.002538
1994/10/07,0.006144
1994/10/10,0.008358
1994/10/11,0.014729
1994/10/12,-0.000625
1994/10/13,0.004832
1994/10/14,0.002824
1994/10/17,-0.000435
1994/10/18,-0.002419
1994/10/19,0.005512
1994/10/20,-0.007019
1994/10/21,-0.004195
1994/10/24,-0.008463
1994/10/25,0.001400
1994/10/26,0.002665
1994/10/27,0.006827
1994/10/28,0.017038
1994/10/31,-0.002411
1994/11/01,-0.008394
1994/11/02,-0.003901
1994/11/03,0.003211
1994/11/04,-0.011502
1994/11/07,0.001837
1994/11/08,0.006102
1994/11/09,-0.000556
1994/11/10,-0.002003
1994/11/11,-0.004040
1994/11/14,0.007961
1994/11/15,-0.002032
1994/11/16,0.001137
1994/11/17,-0.004136
1994/11/18,-0.004521
1994/11/21,-0.006922
1994/11/22,-0.018092
1994/11/23,0.000261
1994/11/25,0.005576
1994/11/28,0.004426
1994/11/29,0.002093
1994/11/30,-0.003055
1994/12/01,-0.010322
1994/12/02,0.009453
1994/12/05,0.000383
1994/12/06,-0.000141
1994/12/07,-0.004377
1994/12/08,-0.012818
1994/12/09,0.003876
1994/12/12,0.005557
1994/12/13,0.002095
1994/12/14,0.010591
1994/12/15,0.001290
1994/12/16,0.007064
1994/12/19,-0.001920
1994/12/20,-0.001472
1994/12/21,0.005845
1994/12/22,-0.000459
1994/12/23,0.001759
1994/12/27,0.005174
1994/12/28,-0.003812
1994/12/29,0.001429
1994/12/30,-0.004172
1995/01/03,-0.000461
1995/01/04,0.003595
1995/01/05,-0.000700
1995/01/06,0.001163
1995/01/09,0.000331
1995/01/10,0.002086
1995/01/11,-0.000143
1995/01/12,-0.000076
1995/01/13,0.009531
1995/01/16,0.007545
1995/01/17,0.001350
1995/01/18,-0.000970
1995/01/19,-0.005456
1995/01/20,-0.004795
1995/01/23,0.002181
1995/01/24,0.000438
1995/01/25,0.003396
1995/01/26,0.001524
1995/01/27,0.004742
1995/01/30,-0.003763
1995/01/31,0.004314
1995/02/01,0.000265
1995/02/02,0.004865
1995/02/03,0.012795
1995/02/06,0.005803
1995/02/07,-0.000884
1995/02/08,0.001088
1995/02/09,-0.001783
1995/02/10,0.002310
1995/02/13,0.001180
1995/02/14,0.001997
1995/02/15,0.004028
1995/02/16,0.001190
1995/02/17,-0.005901
1995/02/21,0.001048
1995/02/22,0.005038
1995/02/23,0.004299
1995/02/24,0.002350
1995/02/27,-0.008373
1995/02/28,0.007354
1995/03/01,-0.003155
1995/03/02,-0.001141
1995/03/03,0.000860
1995/03/06,0.000108
1995/03/07,-0.007096
1995/03/08,0.002206
1995/03/09,0.000638
1995/03/10,0.013450
1995/03/13,0.000654
1995/03/14,0.006261
1995/03/15,-0.001824
1995/03/16,0.007023
1995/03/17,0.000261
1995/03/20,0.001465
1995/03/21,-0.002637
1995/03/22,0.001420
1995/03/23,0.000527
1995/03/24,0.010055
1995/03/27,0.005063
1995/03/28,0.001492
1995/03/29,-0.001300
1995/03/30,-0.001887
1995/03/31,-0.003248
1995/04/03,0.002386
1995/04/04,0.006835
1995/04/05,0.001004
1995/04/06,0.001298
1995/04/07,0.000270
1995/04/10,0.001558
1995/04/11,-0.002969
1995/04/12,0.003568
1995/04/13,0.003826
1995/04/17,-0.005638
1995/04/18,-0.001903
1995/04/19,-0.000857
1995/04/20,0.001339
1995/04/21,0.005773
1995/04/24,0.008985
1995/04/25,-0.001318
1995/04/26,0.001231
1995/04/27,0.001836
1995/04/28,0.001897
1995/05/01,-0.000618
1995/05/02,0.001218
1995/05/03,0.011043
1995/05/04,0.000548
1995/05/05,-0.000745
1995/05/08,0.007530
1995/05/09,-0.000278
1995/05/10,0.001398
1995/05/11,0.001042
1995/05/12,0.001868
1995/05/15,0.004479
1995/05/16,0.000898
1995/05/17,-0.002210
1995/05/18,-0.014229
1995/05/19,-0.000094
1995/05/22,0.008628
1995/05/23,0.009696
1995/05/24,0.000044
1995/05/25,0.000106
1995/05/26,-0.009280
1995/05/30,-0.000200
1995/05/31,0.018528
1995/06/01,0.000396
1995/06/02,-0.001445
1995/06/05,0.006032
1995/06/06,-0.000152
1995/06/07,-0.004362
1995/06/08,-0.001406
1995/06/09,-0.008101
1995/06/12,0.005692
1995/06/13,0.009935
1995/06/14,0.000931
1995/06/15,0.001590
1995/06/16,0.004774
1995/06/19,0.010180
1995/06/20,-0.000353
1995/06/21,-0.001182
1995/06/22,0.012510
1995/06/23,-0.002539
1995/06/26,-0.009803
1995/06/27,-0.003224
1995/06/28,0.004633
1995/06/29,-0.001420
1995/06/30,0.001545
1995/07/03,0.004382
1995/07/05,0.000756
1995/07/06,0.012591
1995/07/07,0.004334
1995/07/10,0.001181
1995/07/11,-0.003751
1995/07/12,0.010817
1995/07/13,0.000120
1995/07/14,-0.001997
1995/07/17,0.005251
1995/07/18,-0.008014
1995/07/19,-0.013162
1995/07/20,0.005135
1995/07/21,-0.000353
1995/07/24,0.005941
1995/07/25,0.007748
1995/07/26,0.001196
1995/07/27,0.006215
1995/07/28,-0.003839
1995/07/31,-0.001636
1995/08/01,-0.004435
1995/08/02,-0.001303
1995/08/03,0.000026
1995/08/04,0.000960
1995/08/07,0.001988
1995/08/08,0.000602
1995/08/09,-0.000932
1995/08/10,-0.003299
1995/08/11,-0.004167
1995/08/14,0.008520
1995/08/15,-0.001750
1995/08/16,0.002741
1995/08/17,-0.001622
1995/08/18,0.000466
1995/08/21,-0.002022
1995/08/22,0.002691
1995/08/23,-0.004214
1995/08/24,0.000602
1995/08/25,0.004769
1995/08/28,-0.002242
1995/08/29,0.002204
1995/08/30,0.001926
1995/08/31,0.002074
1995/09/01,0.003293
1995/09/05,0.009582
1995/09/06,0.002157
1995/09/07,0.000208
1995/09/08,0.004189
1995/09/11,0.002546
1995/09/12,0.003870
1995/09/13,0.004960
1995/09/14,0.007826
1995/09/15,0.000020
1995/09/18,-0.000878
1995/09/19,0.002373
1995/09/20,0.004401
1995/09/21,-0.006587
1995/09/22,-0.002150
1995/09/25,0.000153
1995/09/26,-0.000361
1995/09/27,-0.000340
1995/09/28,0.008287
1995/09/29,-0.002269
1995/10/02,-0.004910
1995/10/03,0.001205
1995/10/04,-0.001192
1995/10/05,0.002366
1995/10/06,-0.000395
1995/10/09,-0.007191
1995/10/10,-0.001199
1995/10/11,0.003431
1995/10/12,0.006671
1995/10/13,0.002381
1995/10/16,-0.002227
1995/10/17,0.006021
1995/10/18,0.001595
1995/10/19,0.005364
1995/10/20,-0.005654
1995/10/23,-0.003626
1995/10/24,0.002318
1995/10/25,-0.007226
1995/10/26,-0.009235
1995/10/27,0.005189
1995/10/30,0.006106
1995/10/31,-0.003083
1995/11/01,0.005007
1995/11/02,0.009584
1995/11/03,0.001847
1995/11/06,-0.003592
1995/11/07,-0.003488
1995/11/08,0.009023
1995/11/09,0.003400
1995/11/10,-0.001302
1995/11/13,-0.000560
1995/11/14,-0.005195
1995/11/15,0.008324
1995/11/16,0.005610
1995/11/17,0.004172
1995/11/20,-0.004816
1995/11/21,0.005562
1995/11/22,-0.002768
1995/11/24,0.002765
1995/11/27,0.002005
1995/11/28,0.008476
1995/11/29,0.002591
1995/11/30,-0.003287
1995/12/01,0.002524
1995/12/04,0.011035
1995/12/05,0.006254
1995/12/06,0.004476
1995/12/07,-0.006415
1995/12/08,0.001977
1995/12/11,0.003377
1995/12/12,-0.001178
1995/12/13,0.004828
1995/12/14,-0.007467
1995/12/15,-0.001469
1995/12/18,-0.015174
1995/12/19,0.008768
1995/12/20,-0.009564
1995/12/21,0.006972
1995/12/22,0.002928
1995/12/26,0.003377
1995/12/27,0.000999
1995/12/28,-0.000613
1995/12/29,0.002431
1996/01/02,0.008380
1996/01/03,0.000983
1996/01/04,-0.005748
1996/01/05,-0.001653
1996/01/08,0.003135
1996/01/09,-0.015715
1996/01/10,-0.016617
1996/01/11,0.007216
1996/01/12,-0.001274
1996/01/15,-0.003527
1996/01/16,0.014193
1996/01/17,-0.003150
1996/01/18,0.003639
1996/01/19,0.005399
1996/01/22,0.002791
1996/01/23,-0.000548
1996/01/24,0.011390
1996/01/25,-0.004476
1996/01/26,0.007331
1996/01/29,0.004334
1996/01/30,0.009718
1996/01/31,0.009294
1996/02/01,0.004192
1996/02/02,-0.004183
1996/02/05,0.008804
1996/02/06,0.007666
1996/02/07,0.005973
1996/02/08,0.009368
1996/02/09,0.000511
1996/02/12,0.007644
1996/02/13,-0.000878
1996/02/14,-0.007436
1996/02/15,-0.005692
1996/02/16,-0.004957
1996/02/20,-0.011223
1996/02/21,0.011512
1996/02/22,0.016430
1996/02/23,0.000498
1996/02/26,-0.012957
1996/02/27,-0.004778
1996/02/28,-0.003914
1996/02/29,-0.006285
1996/03/01,0.005454
1996/03/04,0.010476
1996/03/05,0.008001
1996/03/06,-0.005618
1996/03/07,0.002588
1996/03/08,-0.030382
1996/03/11,0.010068
1996/03/12,-0.004777
1996/03/13,0.003270
1996/03/14,0.003638
1996/03/15,0.001101
1996/03/18,0.017223
1996/03/19,-0.001361
1996/03/20,-0.002742
1996/03/21,-0.001200
1996/03/22,0.002299
1996/03/25,-0.000950
1996/03/26,0.004421
1996/03/27,-0.006006
1996/03/28,0.000111
1996/03/29,-0.005377
1996/04/01,0.012819
1996/04/02,0.002339
1996/04/03,0.001097
1996/04/04,-0.000145
1996/04/08,-0.017263
1996/04/09,-0.003528
1996/04/10,-0.013601
1996/04/11,-0.003723
1996/04/12,0.009004
1996/04/15,0.008930
1996/04/16,0.004121
1996/04/17,-0.005103
1996/04/18,0.003631
1996/04/19,0.001873
1996/04/22,0.004792
1996/04/23,0.005456
1996/04/24,-0.002038
1996/04/25,0.004416
1996/04/26,0.000985
1996/04/29,0.000950
1996/04/30,0.000273
1996/05/01,0.000982
1996/05/02,-0.017008
1996/05/03,-0.002685
1996/05/06,-0.001487
1996/05/07,-0.003897
1996/05/08,0.010367
1996/05/09,0.001136
1996/05/10,0.010638
1996/05/13,0.014321
1996/05/14,0.006463
1996/05/15,-0.000340
1996/05/16,-0.000451
1996/05/17,0.006140
1996/05/20,0.006501
1996/05/21,-0.000476
1996/05/22,0.008314
1996/05/23,-0.003141
1996/05/24,0.003537
1996/05/28,-0.008858
1996/05/29,-0.006479
1996/05/30,0.005907
1996/05/31,-0.003856
1996/06/03,-0.002242
1996/06/04,0.007435
1996/06/05,0.009007
1996/06/06,-0.007490
1996/06/07,0.000042
1996/06/10,-0.001820
1996/06/11,-0.001509
1996/06/12,-0.002145
1996/06/13,-0.001359
1996/06/14,-0.003517
1996/06/17,-0.001026
1996/06/18,-0.005094
1996/06/19,0.000308
1996/06/20,0.000212
1996/06/21,0.007014
1996/06/24,0.003485
1996/06/25,-0.000964
1996/06/26,-0.005797
1996/06/27,0.006341
1996/06/28,0.003439
