  PERMNO        date           amzn        vwretd        ewretd        sprtrn
   84788    20120918       0.002907     -0.001779     -0.000302     -0.001280
   84788    20120919       0.011324      0.001315      0.001816      0.001185
   84788    20120920      -0.003325     -0.001935     -0.003646     -0.000541
   84788    20120921      -0.012806      0.000447      0.004981     -0.000075
   84788    20120924      -0.010351     -0.003072     -0.003206     -0.002233
   84788    20120925      -0.009203     -0.010795     -0.009620     -0.010502
   84788    20120926      -0.011051     -0.005508     -0.004866     -0.005737
   84788    20120927       0.027717      0.010037      0.009004      0.009649
   84788    20120928      -0.008847     -0.004496     -0.003450     -0.004478
   84788    20121001      -0.009083      0.002808      0.002686      0.002652
   84788    20121002      -0.005595      0.001179      0.000358      0.000872
   84788    20121003       0.021229      0.002520     -0.000075      0.003624
   84788    20121004       0.017779      0.007665      0.006553      0.007174
   84788    20121005      -0.007525     -0.000143     -0.000816     -0.000322
   84788    20121008       0.002128     -0.003573     -0.003513     -0.003457
   84788    20121009      -0.031267     -0.009778     -0.009101     -0.009891
   84788    20121010      -0.023789     -0.005548     -0.004100     -0.006188
   84788    20121011      -0.003143      0.001748      0.004541      0.000195
   84788    20121012      -0.007616     -0.003495     -0.004211     -0.002966
   84788    20121015       0.007509      0.007238      0.004203      0.008078
   84788    20121016      -0.000983      0.009928      0.007051      0.010270
   84788    20121017       0.014553      0.005076      0.005617      0.004117
   84788    20121018      -0.010667     -0.002692     -0.003857     -0.002444
   84788    20121019      -0.019808     -0.015630     -0.013002     -0.016571
   84788    20121022      -0.025917      0.000194     -0.000217      0.000440
   84788    20121023       0.002267     -0.012913     -0.006968     -0.014444
   84788    20121024      -0.024839     -0.002619     -0.001404     -0.003085
   84788    20121025      -0.024377      0.003295      0.002153      0.002996
   84788    20121026       0.068724     -0.001378     -0.001835     -0.000729
   84788    20121031      -0.022443      0.002487      0.003479      0.000156
   84788    20121101      -0.003234      0.011187      0.009688      0.010927
   84788    20121102       0.001216     -0.009744     -0.008756     -0.009379
   84788    20121105       0.008208      0.002246      0.003177      0.002164
   84788    20121106       0.013784      0.007865      0.006034      0.007853
   84788    20121107      -0.023149     -0.021054     -0.017904     -0.023705
   84788    20121108      -0.020300     -0.011558     -0.009589     -0.012205
   84788    20121109      -0.004574      0.000938     -0.000526      0.001699
   84788    20121112       0.000707     -0.000220     -0.001908      0.000130
   84788    20121113       0.000574     -0.004151     -0.005841     -0.003985
   84788    20121114      -0.016108     -0.014685     -0.015597     -0.013852
   84788    20121115      -0.010545     -0.002941     -0.006183     -0.001594
   84788    20121116       0.020993      0.006190      0.005711      0.004840
   84788    20121119       0.019891      0.019175      0.016544      0.019862
   84788    20121120       0.017718      0.000991      0.000886      0.000663
   84788    20121121       0.018179      0.003116      0.004899      0.002320
   84788    20121123       0.007772      0.012714      0.010102      0.013026
   84788    20121126       0.015591     -0.001648      0.001177     -0.002030
   84788    20121127      -0.000896     -0.004425     -0.000884     -0.005227
   84788    20121128       0.015235      0.007487      0.005110      0.007856
   84788    20121129       0.016835      0.005424      0.008573      0.004270
   84788    20121130       0.003104      0.000261      0.000934      0.000162
   84788    20121203      -0.006828     -0.004218     -0.002069     -0.004745
   84788    20121204       0.008625     -0.001278     -0.001109     -0.001710
   84788    20121205       0.005830      0.001759     -0.000019      0.001585
   84788    20121206      -0.002323      0.002840      0.000757      0.003307
   84788    20121207      -0.000402      0.002525      0.001168      0.002921
   84788    20121210      -0.021709      0.001533      0.002706      0.000338
   84788    20121211       0.011785      0.006150      0.007321      0.006549
   84788    20121212       0.004268      0.000254     -0.000299      0.000448
   84788    20121213      -0.002026     -0.005870     -0.004080     -0.006321
   84788    20121214      -0.008199     -0.003101      0.000863     -0.004135
   84788    20121217       0.018741      0.010176      0.006517      0.011871
   84788    20121218       0.025762      0.011103      0.009526      0.011487
   84788    20121219      -0.009255     -0.004642      0.000914     -0.007589
   84788    20121220       0.013605      0.004884      0.004202      0.005488
   84788    20121221      -0.017514     -0.008487     -0.005630     -0.009379
   84788    20121224       0.006617     -0.002205     -0.002533     -0.002440
   84788    20121226      -0.038623     -0.004958     -0.003251     -0.004787
   84788    20121227      -0.001293     -0.000675     -0.001767     -0.001218
   84788    20121228      -0.012605     -0.009273     -0.004132     -0.011050
   84788    20121231       0.023207      0.016421      0.014969      0.016942
   84788    20130102       0.025671      0.024984      0.024129      0.025403
   84788    20130103       0.004547     -0.001907      0.000471     -0.002086
   84788    20130104       0.002592      0.005624      0.007408      0.004865
   84788    20130107       0.035922     -0.002554     -0.000448     -0.003123
   84788    20130108      -0.007745     -0.002216     -0.000524     -0.003242
   84788    20130109      -0.000113      0.003400      0.005273      0.002656
   84788    20130110      -0.003792      0.006801      0.003862      0.007597
   84788    20130111       0.009799      0.000247      0.000797     -0.000048
   84788    20130114       0.017877     -0.000348      0.000450     -0.000931
   84788    20130115      -0.003043      0.001962      0.001921      0.001129
   84788    20130116      -0.010923     -0.000731     -0.001481      0.000197
   84788    20130117       0.005764      0.005922      0.006769      0.005643
   84788    20130118       0.006063      0.002936      0.002363      0.003403
   84788    20130122      -0.007092      0.005185      0.006150      0.004428
   84788    20130123      -0.007698      0.000285     -0.000764      0.001507
   84788    20130124       0.020551      0.000646      0.001533      0.000007
   84788    20130125       0.037899      0.005241      0.002828      0.005445
   84788    20130128      -0.027994     -0.001320      0.000423     -0.001850
   84788    20130129      -0.056840      0.003618      0.002765      0.005106
   84788    20130130       0.047682     -0.003872     -0.004865     -0.003900
   84788    20130131      -0.026631     -0.000787      0.002893     -0.002563
   84788    20130201      -0.001883      0.009280      0.008245      0.010053
   84788    20130204      -0.018943     -0.011034     -0.009364     -0.011539
   84788    20130205       0.026579      0.009256      0.007102      0.010416
   84788    20130206      -0.017498      0.001308      0.002338      0.000549
   84788    20130207      -0.007589     -0.002113     -0.002393     -0.001805
   84788    20130208       0.006610      0.005389      0.003945      0.005658
   84788    20130211      -0.018095     -0.001002     -0.000183     -0.000606
   84788    20130212       0.005793      0.002184      0.003532      0.001595
   84788    20130213       0.041631      0.001387      0.001443      0.000592
   84788    20130214      -0.000854      0.000847      0.001613      0.000691
   84788    20130215      -0.015414     -0.002002     -0.001715     -0.001045
   84788    20130219       0.017579      0.006938      0.006199      0.007337
   84788    20130220      -0.012382     -0.013310     -0.013073     -0.012404
   84788    20130221      -0.001764     -0.007033     -0.007335     -0.006303
   84788    20130222      -0.001955      0.008675      0.007518      0.008773
   84788    20130225      -0.020910     -0.017138     -0.014094     -0.018310
   84788    20130226      -0.001963      0.005658      0.003625      0.006109
   84788    20130227       0.014999      0.012262      0.007460      0.012726
   84788    20130228       0.003875     -0.000638     -0.000090     -0.000864
   84788    20130301       0.005562      0.001766      0.001691      0.002324
   84788    20130304       0.027734      0.003656      0.001139      0.004611
   84788    20130305       0.009081      0.009194      0.007270      0.009566
   84788    20130306      -0.006531      0.001660      0.002950      0.001085
   84788    20130307       0.000329      0.002326      0.004182      0.001816
   84788    20130308       0.001132      0.004894      0.006155      0.004481
   84788    20130311      -0.010759      0.002693      0.002128      0.003249
   84788    20130312       0.010655     -0.001933     -0.001493     -0.002403
   84788    20130313       0.003538      0.000791      0.000158      0.001314
   84788    20130314      -0.034024      0.005948      0.004858      0.005603
   84788    20130315      -0.014751     -0.001519     -0.001282     -0.001618
   84788    20130318      -0.015010     -0.005320     -0.002690     -0.005510
   84788    20130319      -0.005739     -0.002900     -0.003544     -0.002423
   84788    20130320       0.003385      0.007238      0.006508      0.006697
   84788    20130321      -0.015112     -0.007556     -0.004430     -0.008282
   84788    20130322       0.017207      0.005839      0.003328      0.007174
   84788    20130325      -0.006712     -0.003075     -0.001587     -0.003340
   84788    20130326       0.016757      0.007288      0.003350      0.007785
   84788    20130327       0.019169     -0.000120      0.000679     -0.000588
   84788    20130328       0.004485      0.004038      0.002917      0.004057
   84788    20130401      -0.018312     -0.005373     -0.007797     -0.004474
   84788    20130402       0.006544      0.002712     -0.002178      0.005172
   84788    20130403      -0.016299     -0.011847     -0.011644     -0.010546
   84788    20130404       0.000193      0.003815      0.003704      0.004048
   84788    20130405      -0.013895     -0.003517     -0.001037     -0.004295
   84788    20130408       0.013582      0.006627      0.004411      0.006303
   84788    20130409       0.008457      0.003707      0.002604      0.003544
   84788    20130410       0.013900      0.011610      0.011377      0.012189
   84788    20130411       0.019187      0.003194      0.001170      0.003552
   84788    20130412       0.011191     -0.003765     -0.003930     -0.002837
   84788    20130415      -0.018873     -0.025563     -0.027340     -0.022966
   84788    20130416       0.017257      0.014659      0.011702      0.014307
   84788    20130417      -0.018139     -0.014664     -0.013782     -0.014328
   84788    20130418      -0.029843     -0.005704     -0.002351     -0.006701
   84788    20130419       0.003469      0.009353      0.008028      0.008848
   84788    20130422       0.012408      0.004274      0.003041      0.004662
   84788    20130423       0.020300      0.010138      0.010404      0.010419
   84788    20130424      -0.000446      0.002181      0.004624      0.000006
   84788    20130425       0.022025      0.004945      0.006175      0.004035
   84788    20130426      -0.072406     -0.002469     -0.002953     -0.001842
   84788    20130429      -0.019897      0.007365      0.006471      0.007186
   84788    20130430       0.016297      0.004086      0.003917      0.002485
   84788    20130501      -0.021985     -0.010612     -0.013124     -0.009308
   84788    20130502       0.017403      0.009480      0.009199      0.009408
   84788    20130503       0.021778      0.010376      0.010755      0.010535
   84788    20130506      -0.009029      0.002555      0.003997      0.001908
   84788    20130507       0.007860      0.005135      0.004118      0.005230
   84788    20130508       0.003686      0.005021      0.004602      0.004139
   84788    20130509       0.005721     -0.003687     -0.002673     -0.003687
   84788    20130510       0.013338      0.004662      0.005393      0.004322
   84788    20130513       0.003338     -0.000627     -0.000792      0.000043
   84788    20130514       0.014442      0.009344      0.006823      0.010142
   84788    20130515      -0.006596      0.003943      0.001770      0.005114
   84788    20130516      -0.009154     -0.004595     -0.002447     -0.005010
   84788    20130517       0.021884      0.009394      0.006531      0.010300
   84788    20130520      -0.008410      0.000631      0.004955     -0.000708
   84788    20130521       0.004596      0.001610      0.001466      0.001722
   84788    20130522      -0.021944     -0.009642     -0.010059     -0.008274
   84788    20130523      -0.004411     -0.002434     -0.000151     -0.002924
   84788    20130524      -0.000229     -0.001020     -0.000350     -0.000551
   84788    20130528       0.021204      0.006286      0.006506      0.006341
   84788    20130529      -0.006585     -0.006967     -0.006971     -0.007048
   84788    20130530       0.004896      0.004201      0.005389      0.003670
   84788    20130531       0.008882     -0.013560     -0.009492     -0.014307
   84788    20130603      -0.008618      0.004650      0.002565      0.005936
   84788    20130604      -0.004421     -0.005563     -0.004488     -0.005511
   84788    20130605       0.005533     -0.013396     -0.010458     -0.013780
   84788    20130606       0.002470      0.008977      0.007730      0.008490
   84788    20130607       0.033753      0.011370      0.005330      0.012832
   84788    20130610       0.015170      0.000190      0.002916     -0.000347
   84788    20130611      -0.022379     -0.010876     -0.009470     -0.010153
   84788    20130612      -0.011318     -0.008124     -0.006721     -0.008370
   84788    20130613       0.015165      0.015043      0.011588      0.014784
   84788    20130614      -0.006527     -0.005371     -0.004604     -0.005885
   84788    20130617       0.014855      0.007177      0.005131      0.007567
   84788    20130618       0.013307      0.007355      0.006078      0.007791
   84788    20130619      -0.012777     -0.013406     -0.009639     -0.013851
   84788    20130620      -0.016969     -0.025743     -0.023687     -0.025010
   84788    20130621      -0.000293      0.001442      0.002747      0.002670
   84788    20130624      -0.010060     -0.012324     -0.014795     -0.012145
   84788    20130625       0.005462      0.010326      0.009985      0.009497
   84788    20130626       0.020148      0.008921      0.005205      0.009590
   84788    20130627      -0.000072      0.008115      0.011708      0.006200
   84788    20130628       0.000504     -0.002796      0.001627     -0.004290
   84788    20130701       0.015881      0.006723      0.009141      0.005404
   84788    20130702       0.005778     -0.001399     -0.002919     -0.000545
   84788    20130703       0.001057      0.000415     -0.000100      0.000824
   84788    20130705       0.006513      0.009014      0.005947      0.010202
   84788    20130708       0.016475      0.005172      0.003698      0.005252
   84788    20130709       0.003235      0.007715      0.005760      0.007230
   84788    20130710       0.002744      0.000643      0.002770      0.000182
   84788    20130711       0.025074      0.014621      0.012997      0.013554
   84788    20130712       0.026330      0.002473      0.001028      0.003087
   84788    20130715      -0.003186      0.002323      0.005546      0.001375
   84788    20130716       0.000979     -0.003775     -0.001546     -0.003709
   84788    20130717       0.005931      0.002997      0.003696      0.002774
   84788    20130718      -0.014837      0.005450      0.004970      0.005033
   84788    20130719       0.003683      0.001480      0.000552      0.001610
   84788    20130722      -0.005733      0.002796      0.004195      0.002033
   84788    20130723      -0.007974     -0.001168      0.002073     -0.001852
   84788    20130724      -0.007042     -0.004916     -0.005985     -0.003811
   84788    20130725       0.014919      0.003964      0.005521      0.002556
   84788    20130726       0.028378      0.000147     -0.001511      0.000828
   84788    20130729      -0.018942     -0.003749     -0.003816     -0.003736
   84788    20130730      -0.012055      0.000410      0.000284      0.000374
   84788    20130731      -0.003935      0.000197      0.001750     -0.000136
   84788    20130801       0.014441      0.012243      0.009356      0.012541
   84788    20130802      -0.004451      0.001332      0.000912      0.001640
   84788    20130805      -0.010585     -0.000731      0.001899     -0.001480
   84788    20130806      -0.000797     -0.006570     -0.006180     -0.005723
   84788    20130807      -0.012768     -0.004527     -0.005628     -0.003806
   84788    20130808      -0.003941      0.005441      0.005406      0.003885
   84788    20130809       0.005140     -0.001916     -0.000247     -0.003570
   84788    20130812      -0.001918     -0.000139      0.002700     -0.001153
   84788    20130813      -0.009168      0.001499     -0.000915      0.002776
   84788    20130814      -0.008947     -0.004084     -0.001067     -0.005177
   84788    20130815      -0.016716     -0.012961     -0.011149     -0.014282
   84788    20130816      -0.005760     -0.002932     -0.002099     -0.003305
   84788    20130819       0.002633     -0.007095     -0.008153     -0.005900
   84788    20130820       0.005323      0.005670      0.008067      0.003821
   84788    20130821      -0.008778     -0.006157     -0.005252     -0.005780
   84788    20130822       0.018133      0.009118      0.010541      0.008619
   84788    20130823       0.000966      0.004364      0.003842      0.003947
   84788    20130826      -0.013103     -0.002842     -0.000002     -0.004040
   84788    20130827      -0.018448     -0.016292     -0.016842     -0.015874
   84788    20130828       0.002314      0.002623      0.002138      0.002748
   84788    20130829       0.008523      0.003211      0.005360      0.001963
   84788    20130830      -0.010564     -0.004823     -0.007727     -0.003174
   84788    20130903       0.027831      0.004520      0.004639      0.004164
   84788    20130904       0.016759      0.007604      0.007115      0.008117
   84788    20130905       0.001567      0.001815      0.003010      0.001210
   84788    20130906       0.005984      0.001051      0.002761      0.000054
   84788    20130909       0.013013      0.010840      0.011386      0.009993
   84788    20130910       0.002169      0.007203      0.005425      0.007346
   84788    20130911      -0.002397      0.002748      0.001120      0.003052
   84788    20130912      -0.002603     -0.004001     -0.004229     -0.003380
   84788    20130913      -0.003145      0.002661      0.003440      0.002715
   84788    20130916      -0.006243      0.005149      0.003321      0.005693
   84788    20130917       0.027393      0.004977      0.005434      0.004218
   84788    20130918       0.025854      0.012557      0.011768      0.012178
   84788    20130919       0.000083     -0.001141     -0.000431     -0.001843
   84788    20130920       0.013715     -0.007310     -0.004424     -0.007217
   84788    20130923      -0.015332     -0.004154     -0.001939     -0.004720
   84788    20130924       0.008475     -0.001216      0.002218     -0.002597
   84788    20130925      -0.004711     -0.001667      0.000585     -0.002739
   84788    20130926       0.017496      0.003960      0.003876      0.003485
   84788    20130927      -0.006633     -0.003601     -0.002150     -0.004074
   84788    20130930      -0.010664     -0.004859     -0.002007     -0.006029
   84788    20131001       0.026580      0.008708      0.008695      0.007999
   84788    20131002      -0.001371     -0.000691     -0.000280     -0.000667
   84788    20131003      -0.017940     -0.008613     -0.006092     -0.008979
   84788    20131004       0.013598      0.006733      0.005498      0.007053
   84788    20131007      -0.028241     -0.008474     -0.005823     -0.008506
   84788    20131008      -0.021933     -0.013083     -0.012620     -0.012332
   84788    20131009      -0.016489     -0.000456     -0.001969      0.000574
   84788    20131010       0.023284      0.020975      0.017009      0.021830
   84788    20131011       0.018727      0.006886      0.007900      0.006286
   84788    20131014      -0.000608      0.004080      0.003569      0.004075
   84788    20131015      -0.013840     -0.006831     -0.004937     -0.007064
   84788    20131016       0.013349      0.012777      0.009057      0.013828
   84788    20131017       0.000902      0.007753      0.009615      0.006744
   84788    20131018       0.058439      0.006937      0.006116      0.006549
   84788    20131021      -0.007573      0.000148      0.000383      0.000092
   84788    20131022       0.018686      0.005529      0.004015      0.005738
   84788    20131023      -0.017393     -0.005298     -0.004769     -0.004725
   84788    20131024       0.016691      0.004037      0.004170      0.003258
   84788    20131025       0.093856      0.003134     -0.000001      0.004395
   84788    20131028      -0.014392      0.000342     -0.001661      0.001330
   84788    20131029       0.012676      0.004431      0.003409      0.005584
   84788    20131030      -0.004467     -0.005648     -0.007185     -0.004876
   84788    20131031       0.008170     -0.003533     -0.004199     -0.003839
   84788    20131101      -0.013812      0.001404     -0.002231      0.002903
   84788    20131104      -0.000730      0.004332      0.007257      0.003571
   84788    20131105       0.000424     -0.002999     -0.001942     -0.002806
   84788    20131106      -0.007557      0.003015     -0.000848      0.004266
   84788    20131107      -0.035432     -0.013879     -0.013029     -0.013183
   84788    20131108       0.019647      0.012328      0.009308      0.013428
   84788    20131111       0.011613      0.000993      0.002545      0.000723
   84788    20131112      -0.013680     -0.002247     -0.002888     -0.002370
   84788    20131113       0.019140      0.008521      0.006926      0.008095
   84788    20131114       0.031374      0.004565      0.002579      0.004837
   84788    20131115       0.004829      0.004422      0.005526      0.004222
   84788    20131118      -0.008099     -0.004638     -0.004134     -0.003698
   84788    20131119      -0.003386     -0.003366     -0.004351     -0.002043
   84788    20131120      -0.006494     -0.003300     -0.003096     -0.003636
   84788    20131121       0.017514      0.008668      0.009070      0.008129
   84788    20131122       0.009189      0.004572      0.003700      0.004961
   84788    20131125       0.011630     -0.001431     -0.000255     -0.001263
   84788    20131126       0.012558      0.001067      0.004053      0.000150
   84788    20131127       0.014002      0.002738      0.005455      0.002485
   84788    20131129       0.017869      0.000170      0.003875     -0.000786
   84788    20131202      -0.003354     -0.003649     -0.007152     -0.002719
   84788    20131203      -0.019475     -0.003714     -0.003833     -0.003193
   84788    20131204       0.003380     -0.000950     -0.000588     -0.001304
   84788    20131205      -0.003809     -0.003511     -0.001612     -0.004340
   84788    20131206       0.006398      0.009669      0.006687      0.011238
   84788    20131209      -0.005324      0.001862     -0.000607      0.001817
   84788    20131210       0.007509     -0.002810     -0.002139     -0.003180
   84788    20131211      -0.014415     -0.012061     -0.011254     -0.011317
   84788    20131212      -0.002460     -0.002551     -0.000698     -0.003771
   84788    20131213       0.007843      0.001279      0.003054     -0.000101
   84788    20131216       0.012310      0.006431      0.006875      0.006320
   84788    20131217      -0.003394     -0.002331     -0.000097     -0.003101
   84788    20131218       0.021437      0.014482      0.008528      0.016648
   84788    20131219      -0.001945     -0.001016     -0.001754     -0.000580
   84788    20131220       0.017738      0.006900      0.010080      0.004819
   84788    20131223       0.001790      0.006231      0.008646      0.005318
   84788    20131224      -0.009233      0.003465      0.004324      0.002916
   84788    20131226       0.013001      0.003996      0.002325      0.004745
   84788    20131227      -0.015604     -0.000065      0.001436     -0.000337
   84788    20131230      -0.011832      0.000276      0.000551     -0.000179
   84788    20131231       0.013778      0.004258      0.003915      0.003960
   84788    20140102      -0.002056     -0.008755     -0.004051     -0.008862
   84788    20140103      -0.003845      0.000488      0.004096     -0.000333
   84788    20140106      -0.007088     -0.003352     -0.001676     -0.002512
   84788    20140107       0.011178      0.006080      0.006892      0.006082
   84788    20140108       0.009773      0.000165      0.000835     -0.000212
   84788    20140109      -0.002264      0.000116      0.000232      0.000348
   84788    20140110      -0.008354      0.003582      0.005960      0.002307
   84788    20140113      -0.016798     -0.011627     -0.007697     -0.012576
   84788    20140114       0.016778      0.010251      0.009522      0.010818
   84788    20140115      -0.004201      0.005064      0.005820      0.005166
   84788    20140116      -0.000177     -0.000258      0.002016     -0.001347
   84788    20140117       0.009626     -0.003458     -0.000673     -0.003895
   84788    20140121       0.018618      0.003354      0.005318      0.002774
   84788    20140122      -0.006166      0.001469      0.003711      0.000575
   84788    20140123      -0.011544     -0.008152     -0.006438     -0.008890
   84788    20140124      -0.030685     -0.021111     -0.019296     -0.020875
   84788    20140127      -0.003406     -0.006649     -0.010387     -0.004876
   84788    20140128       0.021099      0.007289      0.008305      0.006141
   84788    20140129      -0.025936     -0.009927     -0.007727     -0.010209
   84788    20140130       0.048959      0.011498      0.009324      0.011267
   84788    20140131      -0.109972     -0.005793     -0.005268     -0.006465
   84788    20140203      -0.034961     -0.023172     -0.021283     -0.022832
   84788    20140204       0.005200      0.007607      0.005913      0.007641
   84788    20140205      -0.004311     -0.001943     -0.004986     -0.002028
   84788    20140206       0.023495      0.011902      0.008515      0.012440
   84788    20140207       0.018303      0.012605      0.010024      0.013302
   84788    20140210      -0.000582      0.001555      0.003988      0.001569
   84788    20140211       0.002549      0.010599      0.008681      0.011062
   84788    20140212      -0.034661      0.001161      0.001603     -0.000269
   84788    20140213       0.022763      0.006958      0.008401      0.005810
   84788    20140214       0.000420      0.004115      0.003217      0.004809
   84788    20140218      -0.010354      0.003185      0.006940      0.001158
   84788    20140219      -0.017729     -0.006844     -0.006556     -0.006524
   84788    20140220       0.006966      0.006445      0.007149      0.006031
   84788    20140221      -0.008691     -0.000816      0.001533     -0.001919
   84788    20140224       0.014477      0.006175      0.005684      0.006187
   84788    20140225       0.018591     -0.001267     -0.001884     -0.001348
   84788    20140226       0.004130      0.001041      0.002945      0.000022
   84788    20140227       0.000917      0.004883      0.006057      0.004948
   84788    20140228       0.005470      0.001674     -0.000735      0.002783
   84788    20140303      -0.006407     -0.006622     -0.003855     -0.007379
   84788    20140304       0.011451      0.015425      0.016489      0.015268
   84788    20140305       0.023276      0.000360      0.002150     -0.000053
   84788    20140306      -0.000564      0.001717      0.002474      0.001718
   84788    20140307      -0.000269     -0.000802     -0.001643      0.000538
   84788    20140310      -0.004112     -0.001258     -0.001022     -0.000463
   84788    20140311      -0.004615     -0.005525     -0.007303     -0.005082
   84788    20140312       0.004935      0.001296      0.001470      0.000305
   84788    20140313       0.002347     -0.011128     -0.008840     -0.011701
   84788    20140314       0.006002     -0.001379      0.001197     -0.002822
   84788    20140317       0.003478      0.008275      0.005371      0.009614
   84788    20140318       0.009946      0.007659      0.008709      0.007220
   84788    20140319      -0.014626     -0.006794     -0.005280     -0.006132
   84788    20140320      -0.011414      0.004690      0.001142      0.006041
   84788    20140321      -0.022631     -0.002865     -0.000898     -0.002933
   84788    20140324      -0.024319     -0.006073     -0.008920     -0.004865
   84788    20140325       0.008128      0.003435      0.001238      0.004404
   84788    20140326      -0.031857     -0.008163     -0.011849     -0.007000
   84788    20140327      -0.014385     -0.001070     -0.001497     -0.001900
   84788    20140328      -0.000532      0.004471      0.002658      0.004640
   84788    20140331      -0.005690      0.009180      0.010512      0.007924
   84788    20140401       0.019696      0.008255      0.008989      0.007039
   84788    20140402      -0.003003      0.002826      0.003632      0.002853
   84788    20140403      -0.024389     -0.003097     -0.006998     -0.001126
   84788    20140404      -0.031833     -0.012577     -0.012466     -0.012537
   84788    20140407      -0.016223     -0.011635     -0.011536     -0.010750
   84788    20140408       0.029299      0.005383      0.006044      0.003751
   84788    20140409       0.014477      0.011296      0.010445      0.010918
   84788    20140410      -0.044288     -0.020772     -0.017922     -0.020885
   84788    20140411      -0.016966     -0.009776     -0.009547     -0.009487
   84788    20140414       0.013409      0.006507      0.000249      0.008217
   84788    20140415       0.000538      0.005175     -0.001758      0.006757
   84788    20140416       0.024045      0.010633      0.009288      0.010488
   84788    20140417       0.003800      0.002272      0.004201      0.001364
   84788    20140421       0.018344      0.003488      0.004051      0.003775
   84788    20140422      -0.004685      0.005565      0.008348      0.004092
   84788    20140423      -0.014393     -0.002778     -0.003873     -0.002213
   84788    20140424       0.038727      0.000720     -0.001431      0.001717
   84788    20140425      -0.098828     -0.009465     -0.012122     -0.008096
   84788    20140428      -0.023862      0.001083     -0.004227      0.003236
   84788    20140429       0.012813      0.005628      0.002765      0.004761
   84788    20140430       0.012484      0.003403      0.002607      0.002992
   84788    20140501       0.012363      0.000756      0.000715     -0.000143
   84788    20140502       0.000390     -0.000262      0.000884     -0.001348
   84788    20140505       0.006623      0.001305     -0.000247      0.001871
   84788    20140506      -0.040864     -0.008722     -0.009108     -0.008988
   84788    20140507      -0.015704      0.004396     -0.002716      0.005616
   84788    20140508      -0.014998     -0.002680     -0.007151     -0.001374
   84788    20140509       0.013596      0.001576      0.003307      0.001519
   84788    20140512       0.036340      0.011163      0.014883      0.009673
   84788    20140513       0.005877     -0.000664     -0.003102      0.000422
   84788    20140514      -0.023044     -0.004720     -0.006852     -0.004701
   84788    20140515      -0.008165     -0.008355     -0.006830     -0.009362
   84788    20140516       0.008503      0.003408      0.003325      0.003747
   84788    20140519      -0.003174      0.004289      0.005823      0.003845
   84788    20140520       0.014945     -0.006935     -0.007937     -0.006498
   84788    20140521       0.012683      0.007409      0.004290      0.008116
   84788    20140522      -0.000328      0.003479      0.005598      0.002362
   84788    20140523       0.024040      0.004763      0.006622      0.004248
   84788    20140527      -0.004548      0.005886      0.007250      0.005988
   84788    20140528      -0.002123     -0.001313     -0.000426     -0.001114
   84788    20140529       0.011671      0.004895      0.003798      0.005367
   84788    20140530      -0.003920      0.000648     -0.002478      0.001844
   84788    20140602      -0.011870      0.000707     -0.002722      0.000728
   84788    20140603      -0.005343     -0.000378     -0.002286     -0.000379
   84788    20140604      -0.001335      0.002548      0.002550      0.001892
   84788    20140605       0.054730      0.007264      0.011053      0.006525
   84788    20140606       0.018852      0.005108      0.007430      0.004628
   84788    20140609      -0.006582      0.001869      0.005748      0.000939
   84788    20140610       0.014992     -0.000364      0.000606     -0.000246
   84788    20140611       0.008393     -0.003070     -0.001367     -0.003537
   84788    20140612      -0.027715     -0.005682     -0.002297     -0.007089
   84788    20140613       0.001105      0.003062      0.001781      0.003135
   84788    20140616       0.004138      0.001410      0.002006      0.000837
   84788    20140617      -0.006105      0.002943      0.004991      0.002173
   84788    20140618       0.026903      0.006972      0.005413      0.007719
   84788    20140619      -0.022071      0.001685      0.002033      0.001277
   84788    20140620      -0.008563      0.002066      0.001486      0.001730
   84788    20140623       0.009377      0.000131     -0.000423     -0.000132
   84788    20140624      -0.009412     -0.006977     -0.006623     -0.006435
   84788    20140625       0.010118      0.005116      0.004372      0.004897
   84788    20140626      -0.005344     -0.000553      0.000406     -0.001179
   84788    20140627      -0.003439      0.002880      0.005283      0.001911
   84788    20140630       0.000647      0.001031      0.002778     -0.000372
   84788    20140701       0.023431      0.006791      0.007202      0.006678
   84788    20140702       0.001384     -0.000308     -0.000838      0.000659
   84788    20140703       0.013946      0.004960      0.003767      0.005480
   84788    20140707      -0.011680     -0.006099     -0.009967     -0.003924
   84788    20140708      -0.029201     -0.007339     -0.009708     -0.007049
   84788    20140709       0.019024      0.004472      0.002268      0.004644
   84788    20140710      -0.006213     -0.004848     -0.006661     -0.004131
   84788    20140711       0.055745      0.000774      0.000505      0.001471
   84788    20140714       0.026343      0.004556      0.003811      0.004844
   84788    20140715      -0.002477     -0.003290     -0.006740     -0.001932
   84788    20140716       0.004119      0.003758      0.000775      0.004201
   84788    20140717      -0.009682     -0.010957     -0.010541     -0.011834
   84788    20140718       0.017608      0.010248      0.009656      0.010265
   84788    20140721       0.003067     -0.002167     -0.001821     -0.002320
   84788    20140722       0.003002      0.005099      0.005685      0.005016
   84788    20140723      -0.007482      0.001853      0.001143      0.001754
   84788    20140724       0.001312      0.000243     -0.000737      0.000488
   84788    20140725      -0.096484     -0.005026     -0.004408     -0.004849
   84788    20140728      -0.011111     -0.000499     -0.002544      0.000288
   84788    20140729      -0.001280     -0.003660     -0.000656     -0.004528
   84788    20140730       0.007844      0.000527      0.001238      0.000061
   84788    20140731      -0.029519     -0.019351     -0.016042     -0.019999
